session,subject,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,p_val,size,avg,act_as,play_against,random,feedback,temp,LLM
6,6,33,55,60,51,49,50,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
6,7,67,50,46,51,49,49,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
6,8,67,55,46,51,49,49,47,39,31,27,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
6,9,67,55,80,51,49,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
6,10,67,67,46,51,49,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
6,11,33,55,80,51,49,53,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
7,1,67,50,56,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,2,67,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,3,33,49,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,4,33,50,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,5,67,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,6,33,50,56,63,71,79,80,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,7,33,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,8,33,50,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,9,33,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,10,67,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,11,33,50,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,1,33,50,65,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
7,2,33,33,65,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
7,3,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
7,4,33,67,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
7,5,33,50,65,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
7,6,33,50,67,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
7,7,33,50,65,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
7,8,33,50,65,88,90,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
7,9,33,33,67,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
7,10,33,33,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
7,11,33,50,65,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
7,1,67,50,46,51,49,50,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
7,2,33,66,46,51,49,49,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
7,3,33,33,43,54,49,50,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
7,4,67,50,46,54,49,50,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
7,5,33,66,44,49,49,49,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
7,6,67,67,60,51,49,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
7,7,67,50,60,51,49,49,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
7,8,33,67,74,51,49,58,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
7,9,33,33,80,49,49,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
7,10,67,55,46,51,49,55,47,39,31,27,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
7,11,67,50,60,51,49,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
8,1,33,50,54,63,71,79,80,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
8,2,33,49,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
8,3,33,50,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
8,4,33,59,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
8,5,33,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
8,6,33,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
8,7,67,50,56,61,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
8,8,67,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
8,9,33,49,54,63,71,79,80,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
8,10,33,49,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
8,11,67,50,54,61,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
8,1,33,33,65,88,90,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
8,2,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
8,3,33,50,67,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
8,4,33,50,65,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
8,5,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
8,6,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
8,7,33,33,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
8,8,67,50,67,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
8,9,33,33,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
8,10,67,50,67,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
8,11,33,50,67,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
8,1,33,55,80,51,49,58,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
8,2,67,50,43,51,61,49,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
8,3,67,50,43,51,47,49,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
8,4,67,33,60,51,47,49,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
8,5,67,55,50,54,49,49,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
8,6,67,50,50,51,49,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
8,7,67,50,60,53,49,53,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
8,8,67,55,50,53,49,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
8,9,33,50,74,51,49,55,47,39,31,27,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
8,10,33,67,60,51,49,49,47,39,31,27,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
8,11,67,66,60,54,49,49,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
9,1,33,49,55,63,71,79,80,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
9,2,67,50,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
9,3,67,50,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
9,4,67,50,56,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
9,5,33,49,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
9,6,67,50,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
9,7,33,50,54,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
9,8,67,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
9,9,33,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
9,10,33,50,55,63,71,79,80,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
9,11,67,50,55,63,71,79,75,70,65,61,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
9,1,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
9,2,33,67,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
9,3,33,33,65,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
9,4,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
9,5,33,50,65,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
9,6,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
9,7,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
9,8,33,33,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
9,9,67,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
9,10,33,50,65,88,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
9,11,33,50,65,87,100,100,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude2
9,1,67,50,43,54,49,50,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
9,2,67,33,74,54,49,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
9,3,67,50,50,51,47,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
9,4,33,50,80,51,49,58,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
9,5,67,33,50,51,49,49,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
9,6,67,55,50,51,49,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
9,7,67,50,60,49,49,50,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
9,8,67,67,60,51,61,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
9,9,33,66,46,51,49,55,47,39,31,27,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
9,10,67,67,46,51,49,58,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
9,11,67,50,46,51,49,55,47,39,31,29,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,claude2
1,1,33,18,10,5,3,1,0,0,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
1,2,50,27,15,8,4,2,1,0,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
2,1,50,22,10,6,3,2,1,0,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
2,2,50,22,15,8,5,3,2,1,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
3,1,50,27,18,12,8,5,3,2,1,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
3,2,33,27,18,12,8,5,3,2,1,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
4,1,33,27,18,12,8,5,3,2,1,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
4,2,50,27,18,12,8,5,3,2,1,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
5,1,33,18,10,5,3,2,1,0,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
5,2,50,27,15,8,4,2,1,0,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
6,1,33,18,10,5,2,1,0,0,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
6,2,50,27,15,8,4,2,1,0,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
7,1,50,33,18,10,6,3,2,1,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
7,2,50,22,12,7,4,2,1,0,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
8,1,50,28,18,11,7,4,2,1,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
8,2,35,25,15,10,5,3,2,1,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
9,1,65,35,20,12,7,5,3,2,1,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
9,2,50,25,15,10,7,5,3,2,1,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.25,chatgpt4
1,1,50,33,22,15,10,7,5,3,2,1,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
1,2,50,33,22,15,10,7,5,3,2,1,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
2,1,50,28,15,9,5,3,1,1,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
2,2,35,18,12,6,3,1,1,0,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
3,1,33,25,15,10,7,4,3,2,1,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
3,2,50,27,17,10,6,4,2,1,1,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
4,1,33,18,10,5,2,1,0,0,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
4,2,50,27,15,8,4,2,1,0,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
5,1,50,28,16,9,5,3,2,1,1,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
5,2,33,18,10,6,3,2,1,0,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
6,1,50,20,15,10,5,3,2,1,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
6,2,33,27,15,10,6,3,2,1,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
7,1,50,30,15,10,5,3,1,0,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
7,2,33,18,11,6,4,2,1,0,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
8,1,50,22,12,7,4,2,1,0,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
8,2,50,33,18,10,6,3,2,1,0,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
9,1,37,28,18,12,8,5,3,2,1,0,3-Feb,2,average,human decision maker,human decision makers,fixed,feedback,0.5,chatgpt4
